,0,1,2,3
34004,58,59,61,58.93
34005,46,47,49,46.93
34006,55,56,58,55.93
34007,57,58,60,57.93
34008,43,44,46,43.93
34009,68,69,71,68.93
34010,128,129,131,128.93
34011,163,164,166,163.93
34012,53,54,56,53.92999999999999
34013,46,50,51,49.23
34014,47,51,52,50.23
34015,47,51,54,50.37
34016,38,43,46,42.16
34017,58,63,66,62.16
34018,70,78,81,76.53
34019,35,43,46,41.529999999999994
34020,33,38,41,37.16
34021,36,41,44,40.16
34022,45,49,50,48.230000000000004
34023,29,33,34,32.23
34024,94,96,95,95.51
34025,43,45,44,44.51
34026,38,40,39,39.50999999999999
34027,74,76,75,75.50999999999999
34028,4,6,5,5.51
34029,30,25,21,25.77
34030,57,43,34,45.309999999999995
34031,58,31,20,35.9
34032,69,37,22,42.67
34033,60,27,8,32.6
34034,56,25,5,30.11
34035,69,41,20,45.41
34036,68,32,16,38.44
34037,68,33,14,39.019999999999996
34038,70,33,15,39.50999999999999
34039,71,33,14,39.65
34040,74,33,13,40.209999999999994
34041,75,33,11,40.28
34042,76,34,10,41.14
34043,78,33,10,40.84
34044,77,31,7,38.98
34045,81,35,12,43.05
34046,88,43,24,51.12
34047,84,39,20,47.12
34048,79,34,13,41.980000000000004
34049,86,39,11,46.910000000000004
34050,112,63,30,70.97999999999999
34051,182,133,93,140.48999999999998
34052,179,151,104,153.59
34053,169,128,84,133.53
34054,161,104,61,112.96
34055,137,74,31,84.22
34056,130,68,27,78.15
34057,117,62,23,70.82000000000001
34058,117,62,31,71.38000000000001
34059,114,58,31,67.86999999999999
34060,123,65,45,75.78
34061,126,62,24,72.78
34062,206,178,131,180.58999999999997
34063,61,71,60,68.13
34064,48,76,98,71.66
34065,206,218,230,216.32
34066,254,254,255,254.07
34067,103,141,177,135.54
34068,38,67,109,63.849999999999994
34069,34,51,79,49.39
34070,21,23,36,23.49
34071,6,4,9,4.77
34072,4,4,12,4.56
34073,9,9,21,9.84
34074,23,17,27,18.96
34075,88,75,82,78.22
34076,61,27,15,33.3
34077,105,59,35,66.98
34078,140,81,39,90.45
34079,174,108,56,118.21999999999998
34080,219,157,108,166.58999999999997
34081,152,103,63,110.49
34082,50,15,0,21.299999999999997
34083,54,25,7,29.83
34084,57,26,6,31.11
34085,57,26,6,31.11
34086,57,26,6,31.11
34087,58,27,6,32.04
34088,58,27,6,32.04
34089,59,29,5,33.62
34090,59,29,5,33.62
34091,60,30,6,34.62
34092,62,30,7,35.11
34093,63,31,8,36.11
34094,63,31,8,36.11
34095,63,31,8,36.11
34096,63,31,8,36.11
34097,64,32,9,37.11
34098,64,32,9,37.11
34099,64,32,9,37.11
34100,76,39,13,44.95
34101,65,29,5,34.88
34102,57,22,0,27.81
34103,63,32,12,37.11
34104,81,54,37,58.48
34105,86,63,49,66.85000000000001
34106,62,43,29,46.01
34107,34,14,3,17.43
34108,8,0,0,1.68
34109,7,0,0,1.47
34110,6,0,0,1.26
34111,3,0,0,0.63
34112,2,1,0,1.14
34113,1,3,2,2.5100000000000002
34114,0,4,3,3.09
34115,0,5,3,3.8099999999999996
34116,0,0,4,0.28
34117,0,0,5,0.35000000000000003
34118,2,5,10,4.72
34119,4,5,9,5.069999999999999
34120,0,0,0,0.0
34121,13,8,4,8.77
34122,36,23,15,25.169999999999998
34123,34,17,7,19.869999999999997
34124,92,73,67,76.57
34125,165,142,134,146.26999999999998
34126,68,42,29,46.55
34127,61,33,19,37.89999999999999
34128,94,68,55,72.55
34129,43,25,15,28.080000000000002
34130,17,6,2,8.030000000000001
34131,8,2,2,3.2600000000000002
34132,55,55,57,55.14
34133,130,130,132,130.14
34134,34,34,36,34.14
34135,5,5,7,5.14
34136,6,6,8,6.140000000000001
34137,3,3,5,3.14
34138,7,7,9,7.14
34139,6,6,8,6.140000000000001
34140,4,5,9,5.069999999999999
34141,5,6,10,6.07
34142,6,7,11,7.07
34143,8,9,13,9.07
34144,11,12,16,12.07
34145,15,16,20,16.07
34146,19,20,24,20.069999999999997
34147,21,22,26,22.07
34148,26,27,31,27.07
34149,21,22,26,22.07
34150,24,25,29,25.07
34151,33,34,38,34.07
34152,14,15,19,15.069999999999999
34153,89,90,94,90.07
34154,120,121,125,121.07
34155,107,108,112,108.07
34156,105,106,111,106.13999999999999
34157,105,106,111,106.13999999999999
34158,101,102,107,102.14
34159,106,107,112,107.13999999999999
34160,100,101,106,101.14
34161,97,98,103,98.14000000000001
34162,108,109,114,109.14
34163,106,107,112,107.13999999999999
34164,103,103,111,103.55999999999999
34165,97,97,105,97.56
34166,105,105,113,105.55999999999999
34167,101,101,109,101.56
34168,96,96,104,96.56
34169,100,100,108,100.56
34170,95,95,103,95.56
34171,94,94,102,94.55999999999999
34172,99,100,104,100.07
34173,89,90,94,90.07
34174,104,105,109,105.07
34175,93,94,98,94.07
34176,86,87,91,87.07000000000001
34177,88,89,93,89.07000000000001
34178,92,93,97,93.07000000000001
34179,79,80,84,80.07
34180,84,85,90,85.14
34181,95,96,101,96.14000000000001
34182,77,78,83,78.14
34183,78,79,84,79.13999999999999
34184,73,74,79,74.14
34185,82,83,88,83.13999999999999
34186,87,88,93,88.14
34187,68,69,74,69.14
34188,69,69,77,69.56
34189,69,69,77,69.56
34190,72,72,80,72.55999999999999
34191,70,70,78,70.56
34192,65,65,73,65.56
34193,68,68,76,68.56
34194,69,69,77,69.56
34195,64,64,72,64.56
34196,54,55,60,55.14
34197,58,59,64,59.14
34198,62,63,68,63.13999999999999
34199,68,69,74,69.14
34200,64,65,70,65.14
34201,56,57,62,57.14
34202,55,56,61,56.14
34203,58,59,64,59.14
34204,57,58,63,58.14
34205,58,59,64,59.14
34206,60,61,66,61.14
34207,59,60,65,60.14
34208,63,64,69,64.14
34209,60,61,66,61.14
34210,60,61,66,61.14
34211,63,64,69,64.14
34212,65,66,71,66.14
34213,64,65,70,65.14
34214,66,67,72,67.14
34215,70,71,76,71.13999999999999
34216,66,67,72,67.14
34217,68,69,74,69.14
34218,70,71,76,71.13999999999999
34219,71,72,77,72.14
34220,71,72,77,72.14
34221,71,72,77,72.14
34222,71,72,77,72.14
34223,72,73,78,73.13999999999999
34224,72,73,78,73.13999999999999
34225,73,74,79,74.14
34226,75,76,81,76.14
34227,76,77,82,77.13999999999999
34228,78,79,84,79.13999999999999
34229,78,79,84,79.13999999999999
34230,76,77,82,77.13999999999999
34231,73,74,79,74.14
34232,76,77,81,77.07
34233,78,79,83,79.07
34234,78,79,83,79.07
34235,76,77,81,77.07
34236,75,76,80,76.07
34237,75,76,80,76.07
34238,79,80,84,80.07
34239,82,83,87,83.07
34240,78,79,84,79.13999999999999
34241,81,82,87,82.14
34242,82,83,88,83.13999999999999
34243,82,83,88,83.13999999999999
34244,82,83,88,83.13999999999999
34245,83,84,89,84.14
34246,82,83,88,83.13999999999999
34247,80,81,86,81.14
34248,84,85,90,85.14
34249,79,80,85,80.14
34250,82,83,88,83.13999999999999
34251,85,86,91,86.14
34252,82,83,88,83.13999999999999
34253,81,82,87,82.14
34254,83,84,89,84.14
34255,82,83,88,83.13999999999999
34256,93,94,99,94.14
34257,97,98,103,98.14000000000001
34258,90,91,96,91.13999999999999
34259,89,90,95,90.14
34260,83,84,89,84.14
34261,94,95,100,95.13999999999999
34262,95,96,101,96.14000000000001
34263,98,99,104,99.14
34264,95,96,101,96.14000000000001
34265,99,100,105,100.13999999999999
34266,99,100,105,100.13999999999999
34267,99,100,105,100.13999999999999
34268,102,103,108,103.14
34269,101,102,107,102.14
34270,100,101,106,101.14
34271,104,105,110,105.14
34272,105,104,109,104.55999999999999
34273,105,104,109,104.55999999999999
34274,108,107,112,107.56
34275,96,97,101,97.07
34276,107,108,112,108.07
34277,110,114,117,113.36999999999999
34278,73,77,80,76.36999999999999
34279,18,22,25,21.37
34280,66,72,72,70.74
34281,146,152,152,150.74
34282,180,186,186,184.73999999999998
34283,164,170,170,168.73999999999998
34284,160,166,166,164.74
34285,159,165,165,163.74
34286,136,142,142,140.73999999999998
34287,109,115,115,113.74
34288,88,100,100,97.48
34289,85,95,96,92.96999999999998
34290,84,94,95,91.97
34291,82,92,93,89.97
34292,90,98,100,96.46000000000001
34293,96,104,106,102.46
34294,90,95,98,94.15999999999998
34295,87,92,95,91.16
34296,101,106,109,105.16
34297,56,61,64,60.16
34298,44,48,51,47.370000000000005
34299,43,47,48,46.23
34300,57,58,60,57.93
34301,77,79,78,78.50999999999999
34302,73,75,74,74.51
34303,62,64,63,63.50999999999999
34304,43,44,46,43.93
34305,51,52,54,51.93
34306,53,54,56,53.92999999999999
34307,67,68,70,67.93
34308,77,78,80,77.92999999999999
34309,45,46,48,45.92999999999999
34310,21,22,24,21.93
34311,39,40,42,39.92999999999999
34312,52,53,55,52.93
34313,43,47,48,46.23
34314,47,51,52,50.23
34315,47,51,54,50.37
34316,38,43,46,42.16
34317,54,59,62,58.16
34318,68,76,79,74.53
34319,46,54,57,52.529999999999994
34320,27,32,35,31.16
34321,41,46,49,45.16
34322,42,46,49,45.37
34323,30,34,35,33.230000000000004
34324,52,53,55,52.93
34325,99,101,100,100.50999999999999
34326,10,12,11,11.51
34327,90,92,91,91.50999999999999
34328,20,24,23,23.09
34329,16,12,9,12.63
34330,59,44,37,46.660000000000004
34331,62,35,24,39.9
34332,61,29,14,34.669999999999995
34333,69,36,19,41.739999999999995
34334,59,28,8,33.11
34335,62,35,14,39.199999999999996
34336,66,33,16,38.739999999999995
34337,68,33,14,39.019999999999996
34338,68,33,14,39.019999999999996
34339,70,33,14,39.43999999999999
34340,71,33,12,39.510000000000005
34341,74,33,11,40.07
34342,75,33,9,40.14
34343,76,34,10,41.14
34344,79,35,10,42.49
34345,83,38,15,45.839999999999996
34346,81,34,14,42.46999999999999
34347,82,35,15,43.47
34348,88,42,18,49.98
34349,84,43,13,49.50999999999999
34350,160,122,85,127.39
34351,196,161,119,165.41
34352,177,139,92,143.69
34353,165,118,74,124.78999999999999
34354,138,81,38,89.96
34355,116,54,15,64.28999999999999
34356,117,59,21,68.52
34357,105,55,20,63.050000000000004
34358,104,55,25,63.19
34359,107,60,34,68.04999999999998
34360,109,59,32,67.61
34361,171,115,54,122.49
34362,178,145,114,149.75999999999996
34363,2,29,50,24.8
34364,116,151,171,145.04999999999998
34365,246,255,252,252.89999999999998
34366,213,235,246,231.14999999999998
34367,41,79,126,74.31
34368,12,38,75,35.13
34369,27,41,67,39.879999999999995
34370,39,41,53,41.42
34371,5,3,8,3.77
34372,5,5,13,5.56
34373,6,6,16,6.7
34374,28,21,29,23.03
34375,92,77,82,80.49999999999999
34376,66,28,15,35.06999999999999
34377,110,63,35,70.91
34378,150,89,45,98.73
34379,179,113,63,123.35999999999999
34380,210,154,107,162.47
34381,103,59,22,65.65
34382,51,17,0,22.95
34383,52,23,5,27.83
34384,54,25,7,29.83
34385,54,26,5,30.41
34386,54,26,5,30.41
34387,55,27,6,31.409999999999997
34388,55,27,5,31.339999999999996
34389,56,28,6,32.34
34390,56,28,4,32.2
34391,57,29,5,33.199999999999996
34392,61,30,9,35.04
34393,61,30,9,35.04
34394,61,30,9,35.04
34395,61,30,9,35.04
34396,61,30,9,35.04
34397,62,31,10,36.040000000000006
34398,62,31,10,36.040000000000006
34399,62,31,10,36.040000000000006
34400,58,27,7,32.11
34401,63,32,12,37.11
34402,67,36,16,41.10999999999999
34403,61,32,14,36.82999999999999
34404,54,27,8,31.339999999999996
34405,58,31,14,35.48
34406,75,48,31,52.480000000000004
34407,90,64,47,68.27
34408,75,45,37,50.74
34409,54,25,19,30.67
34410,26,1,0,6.18
34411,13,0,0,2.73
34412,8,0,0,1.68
34413,5,2,0,2.49
34414,2,2,0,1.8599999999999999
34415,0,2,0,1.44
34416,2,7,13,6.37
34417,0,3,11,2.93
34418,0,1,9,1.35
34419,0,7,15,6.09
34420,0,1,6,1.1400000000000001
34421,0,0,2,0.14
34422,40,35,32,35.84
34423,115,106,101,107.53999999999999
34424,130,108,95,111.71
34425,69,43,30,47.55
34426,82,51,33,56.25
34427,58,27,7,32.11
34428,86,57,41,61.96999999999999
34429,46,26,15,29.43
34430,22,9,3,11.31
34431,12,4,2,5.54
34432,71,71,73,71.14
34433,123,123,125,123.14
34434,30,30,32,30.14
34435,4,4,6,4.14
34436,5,5,7,5.14
34437,4,4,6,4.14
34438,7,7,9,7.14
34439,7,7,9,7.14
34440,4,5,9,5.069999999999999
34441,5,6,10,6.07
34442,6,7,11,7.07
34443,8,9,13,9.07
34444,11,12,16,12.07
34445,15,16,20,16.07
34446,19,20,24,20.069999999999997
34447,21,22,26,22.07
34448,23,24,28,24.07
34449,17,18,22,18.069999999999997
34450,18,19,23,19.07
34451,28,29,33,29.069999999999997
34452,15,16,20,16.07
34453,90,91,95,91.07
34454,115,116,120,116.07
34455,103,104,108,104.07
34456,104,105,110,105.14
34457,112,113,118,113.14
34458,108,109,114,109.14
34459,111,112,117,112.14
34460,104,105,110,105.14
34461,97,98,103,98.14000000000001
34462,107,108,113,108.13999999999999
34463,97,98,103,98.14000000000001
34464,99,99,107,99.55999999999999
34465,97,97,105,97.56
34466,109,109,117,109.56
34467,99,99,107,99.55999999999999
34468,93,93,101,93.56
34469,100,100,108,100.56
34470,92,92,100,92.56
34471,92,92,100,92.56
34472,95,96,100,96.07000000000001
34473,91,92,96,92.07
34474,105,106,110,106.07
34475,95,96,100,96.07000000000001
34476,96,97,101,97.07
34477,102,103,107,103.07
34478,98,99,103,99.07
34479,70,71,75,71.07
34480,87,88,93,88.14
34481,85,86,91,86.14
34482,66,67,72,67.14
34483,78,79,84,79.13999999999999
34484,76,77,82,77.13999999999999
34485,77,78,83,78.14
34486,87,88,93,88.14
34487,70,71,76,71.13999999999999
34488,64,65,70,65.14
34489,67,68,73,68.14
34490,72,73,78,73.13999999999999
34491,71,72,77,72.14
34492,65,66,71,66.14
34493,67,68,73,68.14
34494,71,72,77,72.14
34495,68,69,74,69.14
34496,64,65,70,65.14
34497,70,71,76,71.13999999999999
34498,68,69,74,69.14
34499,77,78,83,78.14
34500,65,66,71,66.14
34501,57,58,63,58.14
34502,56,57,62,57.14
34503,59,60,65,60.14
34504,58,59,64,59.14
34505,59,60,65,60.14
34506,61,62,67,62.14
34507,59,60,65,60.14
34508,63,64,69,64.14
34509,60,61,66,61.14
34510,60,61,66,61.14
34511,62,63,68,63.13999999999999
34512,64,65,70,65.14
34513,64,65,70,65.14
34514,66,67,72,67.14
34515,70,71,76,71.13999999999999
34516,65,66,71,66.14
34517,67,68,73,68.14
34518,70,71,76,71.13999999999999
34519,71,72,77,72.14
34520,71,72,77,72.14
34521,70,71,76,71.13999999999999
34522,70,71,76,71.13999999999999
34523,71,72,77,72.14
34524,78,79,84,79.13999999999999
34525,78,79,84,79.13999999999999
34526,76,77,82,77.13999999999999
34527,74,75,80,75.13999999999999
34528,75,76,81,76.14
34529,78,79,84,79.13999999999999
34530,78,79,84,79.13999999999999
34531,76,77,82,77.13999999999999
34532,74,75,79,75.07
34533,75,76,80,76.07
34534,77,78,82,78.07
34535,76,77,81,77.07
34536,75,76,80,76.07
34537,76,77,81,77.07
34538,80,81,85,81.07000000000001
34539,84,85,89,85.07000000000001
34540,77,78,83,78.14
34541,79,80,85,80.14
34542,81,82,87,82.14
34543,84,85,90,85.14
34544,86,87,92,87.14
34545,84,85,90,85.14
34546,78,79,84,79.13999999999999
34547,73,74,79,74.14
34548,80,81,86,81.14
34549,75,76,81,76.14
34550,79,80,85,80.14
34551,84,85,90,85.14
34552,81,82,87,82.14
34553,80,81,86,81.14
34554,82,83,88,83.13999999999999
34555,81,82,87,82.14
34556,88,89,94,89.14
34557,94,95,100,95.13999999999999
34558,90,91,96,91.13999999999999
34559,92,93,98,93.14
34560,86,87,92,87.14
34561,96,97,102,97.14
34562,95,96,101,96.14000000000001
34563,97,98,103,98.14000000000001
34564,97,98,103,98.14000000000001
34565,99,100,105,100.13999999999999
34566,101,102,107,102.14
34567,101,102,107,102.14
34568,102,103,108,103.14
34569,102,103,108,103.14
34570,102,103,108,103.14
34571,104,105,110,105.14
34572,107,106,111,106.55999999999999
34573,101,100,105,100.56
34574,105,106,110,106.07
34575,104,105,109,105.07
34576,113,117,120,116.37
34577,73,77,80,76.36999999999999
34578,24,29,32,28.159999999999997
34579,64,69,72,68.16
34580,157,163,163,161.73999999999998
34581,183,189,189,187.73999999999998
34582,167,173,173,171.74
34583,153,159,159,157.73999999999998
34584,159,165,165,163.74
34585,144,150,150,148.74
34586,114,120,120,118.74
34587,90,96,96,94.74000000000001
34588,83,95,95,92.47999999999999
34589,85,95,96,92.96999999999998
34590,86,96,97,93.97000000000001
34591,85,95,96,92.96999999999998
34592,89,97,99,95.46000000000001
34593,89,97,99,95.46000000000001
34594,89,94,97,93.16
34595,91,96,99,95.16000000000001
34596,90,95,98,94.15999999999998
34597,40,45,48,44.16
34598,44,48,51,47.370000000000005
34599,42,46,47,45.23
34600,71,72,74,71.93
34601,83,85,84,84.50999999999999
34602,77,79,78,78.50999999999999
34603,65,67,66,66.50999999999999
34604,45,46,48,45.92999999999999
34605,56,57,59,56.93
34606,59,60,62,59.93
34607,64,65,67,64.92999999999999
34608,77,78,80,77.92999999999999
34609,71,72,74,71.93
34610,49,50,52,49.93
34611,37,38,40,37.92999999999999
34612,40,41,43,40.93
34613,46,50,51,49.23
34614,50,54,55,53.23
34615,47,51,54,50.37
34616,43,48,51,47.160000000000004
34617,49,54,57,53.16
34618,59,67,70,65.53
34619,64,72,75,70.53
34620,25,30,34,29.229999999999997
34621,41,46,50,45.23
34622,32,36,39,35.370000000000005
34623,45,49,52,48.370000000000005
34624,17,18,20,17.929999999999996
34625,109,110,112,109.93
34626,54,56,55,55.51
34627,42,44,43,43.51
34628,61,65,64,64.09
34629,15,11,8,11.63
34630,43,28,21,30.659999999999997
34631,64,40,28,44.199999999999996
34632,60,28,13,33.67
34633,68,37,19,42.25
34634,65,36,18,40.83
34635,57,30,11,34.339999999999996
34636,66,33,16,38.739999999999995
34637,66,33,14,38.599999999999994
34638,68,33,14,39.019999999999996
34639,70,33,14,39.43999999999999
34640,71,33,12,39.510000000000005
34641,74,33,11,40.07
34642,74,34,9,40.65
34643,75,33,9,40.14
34644,78,36,12,43.14
34645,79,34,11,41.84
34646,74,26,4,34.54
34647,88,40,17,48.47
34648,89,44,15,51.419999999999995
34649,123,84,51,89.88
34650,191,162,122,165.29
34651,177,153,109,154.95999999999998
34652,162,115,69,121.64999999999999
34653,143,92,49,99.7
34654,117,62,23,70.82000000000001
34655,107,51,14,60.169999999999995
34656,107,54,20,62.74999999999999
34657,97,50,20,57.77
34658,98,54,27,61.349999999999994
34659,100,60,34,66.57999999999998
34660,101,52,12,59.49
34661,211,173,108,176.43
34662,80,60,51,63.57
34663,29,61,99,56.940000000000005
34664,202,230,241,224.89
34665,247,255,255,253.32
34666,136,183,201,174.39
34667,25,56,103,52.78
34668,11,30,62,28.249999999999996
34669,33,41,62,40.790000000000006
34670,44,44,52,44.56
34671,2,1,6,1.56
34672,3,6,13,5.86
34673,0,0,9,0.6300000000000001
34674,41,34,41,35.96
34675,80,64,67,67.57
34676,80,38,22,45.699999999999996
34677,121,68,37,76.96000000000001
34678,151,87,43,97.36
34679,184,121,70,130.66
34680,184,131,89,139.18999999999997
34681,67,28,0,34.230000000000004
34682,53,22,1,27.04
34683,50,23,4,27.34
34684,53,24,6,28.830000000000002
34685,53,24,6,28.830000000000002
34686,53,24,6,28.830000000000002
34687,54,26,5,30.41
34688,54,26,5,30.41
34689,55,27,5,31.339999999999996
34690,55,27,5,31.339999999999996
34691,55,27,5,31.339999999999996
34692,59,28,7,33.04
34693,59,28,7,33.04
34694,59,28,7,33.04
34695,60,29,8,34.04
34696,60,29,8,34.04
34697,60,29,8,34.04
34698,60,29,8,34.04
34699,61,30,9,35.04
34700,57,31,16,35.41
34701,53,27,12,31.409999999999997
34702,53,26,9,30.479999999999997
34703,57,30,11,34.339999999999996
34704,59,30,12,34.83
34705,59,28,8,33.11
34706,60,29,8,34.04
34707,66,34,13,39.25
34708,82,40,24,47.699999999999996
34709,91,54,38,60.64999999999999
34710,93,60,45,65.88
34711,71,43,32,48.11
34712,35,15,6,18.57
34713,11,0,0,2.31
34714,8,0,0,1.68
34715,13,5,2,6.47
34716,7,3,2,3.77
34717,1,0,0,0.21
34718,0,0,2,0.14
34719,0,0,2,0.14
34720,11,9,10,9.489999999999998
34721,89,84,80,84.76999999999998
34722,135,124,118,125.89
34723,102,88,79,90.31
34724,65,38,21,42.48
34725,60,32,11,36.410000000000004
34726,63,31,8,36.11
34727,73,38,16,43.809999999999995
34728,98,67,47,72.11
34729,39,17,4,20.71
34730,15,2,0,4.59
34731,25,16,17,17.96
34732,87,87,89,87.14
34733,112,112,114,112.14
34734,24,24,26,24.14
34735,3,3,5,3.14
34736,5,5,7,5.14
34737,4,4,6,4.14
34738,6,6,8,6.140000000000001
34739,7,7,9,7.14
34740,4,5,9,5.069999999999999
34741,5,6,10,6.07
34742,6,7,11,7.07
34743,9,10,14,10.07
34744,12,13,17,13.069999999999999
34745,16,17,21,17.07
34746,19,20,24,20.069999999999997
34747,21,22,26,22.07
34748,30,31,35,31.07
34749,26,27,31,27.07
34750,24,25,29,25.07
34751,30,31,35,31.07
34752,22,23,27,23.07
34753,99,100,104,100.07
34754,121,122,126,122.07
34755,116,117,121,117.07
34756,97,98,103,98.14000000000001
34757,108,109,114,109.14
34758,114,115,120,115.14
34759,115,116,121,116.13999999999999
34760,107,108,113,108.13999999999999
34761,105,106,111,106.13999999999999
34762,107,108,113,108.13999999999999
34763,95,96,101,96.14000000000001
34764,97,97,105,97.56
34765,101,101,109,101.56
34766,106,106,114,106.55999999999999
34767,95,95,103,95.56
34768,91,91,99,91.56
34769,97,97,105,97.56
34770,95,95,103,95.56
34771,94,94,102,94.55999999999999
34772,96,97,101,97.07
34773,95,96,100,96.07000000000001
34774,105,106,110,106.07
34775,95,96,100,96.07000000000001
34776,95,96,100,96.07000000000001
34777,100,101,105,101.07
34778,100,101,105,101.07
34779,75,76,80,76.07
34780,99,100,105,100.13999999999999
34781,83,84,89,84.14
34782,72,73,78,73.13999999999999
34783,92,93,98,93.14
34784,88,89,94,89.14
34785,73,74,79,74.14
34786,78,79,84,79.13999999999999
34787,73,74,79,74.14
34788,71,72,77,72.14
34789,72,73,78,73.13999999999999
34790,75,76,81,76.14
34791,72,73,78,73.13999999999999
34792,65,66,71,66.14
34793,67,68,73,68.14
34794,68,69,74,69.14
34795,64,65,70,65.14
34796,65,66,71,66.14
34797,70,71,76,71.13999999999999
34798,63,64,69,64.14
34799,73,74,79,74.14
34800,66,67,72,67.14
34801,58,59,64,59.14
34802,57,58,63,58.14
34803,59,60,65,60.14
34804,58,59,64,59.14
34805,59,60,65,60.14
34806,61,62,67,62.14
34807,59,60,65,60.14
34808,62,63,68,63.13999999999999
34809,59,60,65,60.14
34810,59,60,65,60.14
34811,61,62,67,62.14
34812,63,64,69,64.14
34813,63,64,69,64.14
34814,65,66,71,66.14
34815,69,70,75,70.14
34816,64,65,70,65.14
34817,66,67,72,67.14
34818,68,69,74,69.14
34819,68,69,74,69.14
34820,68,69,74,69.14
34821,68,69,74,69.14
34822,69,70,75,70.14
34823,70,71,76,71.13999999999999
34824,73,74,79,74.14
34825,74,75,80,75.13999999999999
34826,72,73,78,73.13999999999999
34827,69,70,75,70.14
34828,72,73,78,73.13999999999999
34829,78,79,84,79.13999999999999
34830,80,81,86,81.14
34831,78,79,84,79.13999999999999
34832,74,75,79,75.07
34833,76,77,81,77.07
34834,77,78,82,78.07
34835,77,78,82,78.07
34836,75,76,80,76.07
34837,74,75,79,75.07
34838,76,77,81,77.07
34839,79,80,84,80.07
34840,78,79,84,79.13999999999999
34841,78,79,84,79.13999999999999
34842,79,80,85,80.14
34843,81,82,87,82.14
34844,82,83,88,83.13999999999999
34845,79,80,85,80.14
34846,73,74,79,74.14
34847,69,70,75,70.14
34848,76,77,82,77.13999999999999
34849,72,73,78,73.13999999999999
34850,76,77,82,77.13999999999999
34851,81,82,87,82.14
34852,80,81,86,81.14
34853,80,81,86,81.14
34854,82,83,88,83.13999999999999
34855,81,82,87,82.14
34856,84,85,90,85.14
34857,90,91,96,91.13999999999999
34858,88,89,94,89.14
34859,93,94,99,94.14
34860,88,89,94,89.14
34861,96,97,102,97.14
34862,95,96,101,96.14000000000001
34863,97,98,103,98.14000000000001
34864,98,99,103,99.07
34865,99,100,104,100.07
34866,102,103,107,103.07
34867,103,104,108,104.07
34868,102,103,107,103.07
34869,102,103,107,103.07
34870,103,104,108,104.07
34871,103,104,108,104.07
34872,103,104,108,104.07
34873,108,109,113,109.07
34874,99,100,104,100.07
34875,121,125,128,124.37
34876,89,93,96,92.36999999999999
34877,19,24,27,23.16
34878,62,67,70,66.16
34879,155,160,163,159.16
34880,172,178,178,176.74
34881,170,176,176,174.73999999999998
34882,163,169,169,167.74
34883,163,169,169,167.74
34884,145,151,151,149.73999999999998
34885,112,118,118,116.74
34886,97,103,103,101.74000000000001
34887,85,91,91,89.74
34888,82,94,94,91.47999999999999
34889,84,94,95,91.97
34890,84,94,95,91.97
34891,86,96,97,93.97000000000001
34892,86,94,96,92.46
34893,86,94,96,92.46
34894,95,100,103,99.16
34895,102,107,110,106.16
34896,63,68,71,67.16
34897,33,38,41,37.16
34898,43,47,50,46.37
34899,42,46,47,45.23
34900,81,82,84,81.92999999999999
34901,87,89,88,88.50999999999999
34902,78,80,79,79.50999999999999
34903,65,67,66,66.50999999999999
34904,47,48,50,47.93
34905,55,56,58,55.93
34906,74,75,77,74.92999999999999
34907,84,85,87,84.93
34908,78,79,81,78.92999999999999
34909,70,71,73,70.92999999999999
34910,55,56,58,55.93
34911,33,34,36,33.93
34912,32,33,35,32.93
34913,52,56,57,55.230000000000004
34914,52,56,57,55.230000000000004
34915,42,46,49,45.37
34916,45,50,53,49.160000000000004
34917,43,48,51,47.160000000000004
34918,51,59,62,57.53
34919,84,92,95,90.53
34920,36,41,45,40.23
34921,34,39,43,38.23
34922,43,46,51,45.72
34923,48,52,55,51.37
34924,33,34,38,34.07
34925,67,68,70,67.93
34926,93,94,96,93.92999999999999
34927,15,16,18,15.93
34928,72,76,77,75.23
34929,28,27,25,27.069999999999997
34930,26,13,7,15.31
34931,62,38,28,42.339999999999996
34932,65,36,22,41.11
34933,55,24,6,29.25
34934,60,31,13,35.83
34935,65,38,19,42.339999999999996
34936,64,33,15,38.24999999999999
34937,65,32,13,37.599999999999994
34938,68,33,14,39.019999999999996
34939,68,33,13,38.95
34940,70,34,12,40.02
34941,71,33,10,39.370000000000005
34942,74,34,9,40.65
34943,74,34,9,40.65
34944,74,32,10,39.28
34945,75,30,7,37.839999999999996
34946,80,32,9,40.470000000000006
34947,91,44,16,51.91
34948,99,54,21,61.13999999999999
34949,185,147,111,152.46
34950,183,154,114,157.29
34951,160,135,94,137.38000000000002
34952,139,86,44,94.18999999999998
34953,116,64,24,72.12
34954,102,50,13,58.33
34955,103,50,18,58.88999999999999
34956,99,48,19,56.68
34957,101,54,26,61.91
34958,98,57,29,63.65
34959,88,53,23,58.25
34960,149,98,43,104.86
34961,180,166,119,165.65
34962,19,21,36,21.63
34963,107,131,167,128.48
34964,238,255,255,251.42999999999998
34965,219,244,249,239.10000000000002
34966,65,124,154,113.71000000000001
34967,53,71,107,69.74
34968,33,47,73,45.879999999999995
34969,43,49,65,48.86
34970,27,26,32,26.630000000000003
34971,0,0,4,0.28
34972,3,6,13,5.86
34973,0,2,11,2.21
34974,68,59,64,61.239999999999995
34975,69,51,51,54.78
34976,89,44,23,51.98
34977,129,73,40,82.44999999999999
34978,156,90,42,100.5
34979,192,130,81,139.58999999999997
34980,141,96,57,102.72
